transaction_id,purchaser_id,owner_id,transaction_date,client_type,product_description,event_date,area,row_number,seat_number
44bf5549-4031-4fef-8265-b3a59a005d3e,6bdf112c-d926-ee11-8444-db64c9fc3f27,6bdf112c-d926-ee11-8444-db64c9fc3f27,2025-09-08,Season Ticket Holder,Sheffield United V Charlton Athletic,2025-09-20,The Pavilion,W,109
be898a7a-bfdf-4e02-a4f6-6a092060b648,f5440457-d292-4191-bd2a-6d4e83cd9fcb,f5440457-d292-4191-bd2a-6d4e83cd9fcb,2025-08-01,Season Ticket Holder,Sheffield United V Charlton Athletic,2025-09-20,The Pavilion,Q,114
d3e50c2a-0dfb-4142-99d4-c200105a995d,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Watford,2024-09-01,The Pavilion,X,113
cb5bbd4d-fb04-4677-a842-335f5563bfd2,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,The Pavilion,X,112
318d4797-1d31-4e54-86fe-e6afd0e01740,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Leicester City,2026-01-01,The Pavilion,X,112
142202fc-22a3-4959-87f5-6a249166b4e9,e94b921c-d4f3-ec11-83ae-f820e8d33f75,e94b921c-d4f3-ec11-83ae-f820e8d33f75,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Blackburn Rovers,2025-05-03,The Pavilion,Z,114
9eba60b2-dbf7-457e-a54b-a2a01aee3139,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Norwich City,2025-01-18,The Pavilion,X,113
5764c3a4-10fb-44e3-82cf-d1ca31181804,91e831b2-5a13-4eaa-8a69-d595c060b143,91e831b2-5a13-4eaa-8a69-d595c060b143,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,N,127
b8c68d65-da67-4438-b637-a4ee641e8c8b,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,Tony Currie Suite,A,35
0ee1610c-5f80-44e6-819c-54d2cba927a8,da2492f1-753f-4e93-984e-1d5b8e03158d,da2492f1-753f-4e93-984e-1d5b8e03158d,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Leeds United,2025-02-24,Tony Currie Suite,B,25
583964d9-e8fc-44f8-8128-e18649c296a8,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V West Bromwich Albion,2026-03-07,1889 Restaurant,D,4
abf26ba7-6faa-4327-8c7c-7724ae997a0f,da2492f1-753f-4e93-984e-1d5b8e03158d,da2492f1-753f-4e93-984e-1d5b8e03158d,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,Tony Currie Suite,B,25
0e957559-e592-40db-bfbd-e8311f7d8107,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,The Pavilion,X,112
8d93d587-c34f-4862-938a-a635a17e363e,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Portsmouth,2025-11-26,The Pavilion,S,110
5ff0c32a-11a3-40dc-bf12-afabfd61bd72,fcf11082-4675-4ad3-8e7d-8ffe14d12690,fcf11082-4675-4ad3-8e7d-8ffe14d12690,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,1889 Restaurant,K,11
a48c771e-9e73-4d09-a06d-f1b116d9f1d1,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,The Pavilion,X,113
9dfba567-e853-4514-9378-f5955629146b,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,Tony Currie Suite,A,35
1c3e1577-4819-4f85-aa21-ddacc807241f,6bdf112c-d926-ee11-8444-db64c9fc3f27,6bdf112c-d926-ee11-8444-db64c9fc3f27,2025-09-08,Season Ticket Holder,2025/26 Sheffield United V Watford,2025-10-18,The Pavilion,W,110
c2cd09b7-e34f-4526-bc69-14e664f05603,6bdf112c-d926-ee11-8444-db64c9fc3f27,6bdf112c-d926-ee11-8444-db64c9fc3f27,2025-09-08,Season Ticket Holder,2025/26 Sheffield United V Derby County,2025-11-01,The Pavilion,W,110
aaa2a2e8-417e-4bb9-a046-517f3ae23dc2,729208ed-80aa-4cab-8c6a-1b66b0d2c818,729208ed-80aa-4cab-8c6a-1b66b0d2c818,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,Tony Currie Suite,A,41
3dd7f3a9-ec1d-4cb0-909a-4610733a5825,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,Tony Currie Suite,A,35
8ee211cb-b6fa-4c1f-b666-fb283fbf293d,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Queens Park Rangers,2025-11-08,The Pavilion,X,111
4d1c2a2d-2b58-4758-ba65-17b190d42bd4,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,The Pavilion,AA,120
212b58d8-e4a2-4727-b7f5-4100a3bc0f90,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Watford,2024-09-01,The Pavilion,X,112
e411d037-330e-4a27-9d68-f6f06d1c2140,6decc322-b90d-ed11-83ae-8ff7ee3adc9d,6decc322-b90d-ed11-83ae-8ff7ee3adc9d,2024-11-26,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,The Pavilion,AA,116
40dc84ab-7fac-4ad5-b249-d07f1d731e9c,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Luton Town,2024-10-05,The Pavilion,AA,119
0057ad9d-92fd-4287-9f4a-166ac0ebb052,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Blackburn Rovers,2025-05-03,Tony Currie Suite,A,35
1c9f1b38-fb0d-4279-a0f7-2eff7464f593,fcf11082-4675-4ad3-8e7d-8ffe14d12690,fcf11082-4675-4ad3-8e7d-8ffe14d12690,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,1889 Restaurant,K,10
0f6c65f8-ce39-40af-901a-a53d85ac3547,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Norwich City,2025-01-18,The Pavilion,AA,119
14ad4d6e-7635-45a1-a168-f979853d0384,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Leeds United,2025-02-24,The Pavilion,X,112
88ff7e0e-9354-4875-b541-1509c8c2ce24,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,The Pavilion,AA,119
5411e6e2-c4d3-498a-9779-0ab5e3bbebce,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,AA,119
88cc152c-fa5f-4ff8-95a7-88d589d7bf06,fcf11082-4675-4ad3-8e7d-8ffe14d12690,fcf11082-4675-4ad3-8e7d-8ffe14d12690,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,1889 Restaurant,K,10
809267e4-de1a-47f7-acf0-add1aa082463,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,The Pavilion,S,108
bbeeeefe-79ce-4ace-8519-43870cf4fd50,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Plymouth Argyle,2024-12-14,The Pavilion,S,108
434be2db-b0a1-4954-9f05-99b0dbc53bfa,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2024-09-13,Season Ticket Holder,2024/25 Sheffield United V Blackburn Rovers,2025-05-03,The Pavilion,Z,123
2efef0dc-0ca2-428d-8ff3-a7f68f7cdf81,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Queens Park Rangers,2025-11-08,The Pavilion,X,110
9895a085-6610-4e8d-819c-0519a452f7b6,fcf11082-4675-4ad3-8e7d-8ffe14d12690,fcf11082-4675-4ad3-8e7d-8ffe14d12690,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,1889 Restaurant,K,9
5c9c2d0e-8699-42eb-b4e8-ae834efdc183,fcf11082-4675-4ad3-8e7d-8ffe14d12690,fcf11082-4675-4ad3-8e7d-8ffe14d12690,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Swansea,2024-10-02,1889 Restaurant,K,9
59fb14a5-359a-4bbf-ab13-87c25139da4a,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,The Pavilion,X,111
c7284f4e-b693-4c5d-807b-3004295b8d7e,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,S,108
386661f4-a70b-4337-9a8d-ebed35379526,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,The Pavilion,S,108
3f452f8c-61da-4d99-a4fd-90709525612d,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Southampton Fc,2025-09-30,Tony Currie Suite,A,32
ac9437fb-98bc-48b9-89cd-5058593b1850,f5440457-d292-4191-bd2a-6d4e83cd9fcb,f5440457-d292-4191-bd2a-6d4e83cd9fcb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,The Pavilion,Q,109
c1de4dcb-1e26-445c-ac9a-a1560c4cd8f0,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Wrexham,2026-03-21,The Pavilion,U,115
4bcf5788-7823-4ed8-9c34-90a9026598c2,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,AA,118
5cab1ce5-c46f-4e3b-9b3c-91061772211e,da2492f1-753f-4e93-984e-1d5b8e03158d,da2492f1-753f-4e93-984e-1d5b8e03158d,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Portsmouth,2025-11-26,Tony Currie Suite,B,29
df83a92b-1428-4a60-acc9-3800d512082b,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,Tony Currie Suite,A,33
8bd25dfb-2f19-44a7-beba-75e85621cf35,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Hull City,2026-04-11,The Pavilion,U,115
6e901584-d03d-4882-8b2a-8844370dbff1,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,The Pavilion,S,109
6f9ab21f-0685-4636-a717-4a0aef56a7d3,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,The Pavilion,U,115
139631e8-06d1-48a0-88f5-eb55826459b4,ac9b3fe2-0380-42ae-be2b-37880184fe44,ac9b3fe2-0380-42ae-be2b-37880184fe44,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,The Pavilion,S,125
e1cc0017-26ff-4641-87aa-7c46b10e4c29,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Birmingham City,2025-12-20,The Pavilion,X,109
f758cdb0-d1eb-4c9c-a297-df1f637893c4,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Luton Town,2024-10-05,The Pavilion,X,110
1f19fada-c5a1-460f-a82f-905781fa8259,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Hull City,2026-04-11,The Pavilion,S,112
3a599e98-0200-4959-830b-49673bfc8a50,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,Tony Currie Suite,A,33
5b0ec742-7d08-450e-84c0-40f85a9b0782,f5440457-d292-4191-bd2a-6d4e83cd9fcb,f5440457-d292-4191-bd2a-6d4e83cd9fcb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Plymouth Argyle,2024-12-14,The Pavilion,Q,110
1f21efb3-8e0e-477a-9dd9-2c57e05ed3c4,fcf11082-4675-4ad3-8e7d-8ffe14d12690,fcf11082-4675-4ad3-8e7d-8ffe14d12690,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,1889 Restaurant,K,8
e00ec35d-de20-4e49-aae6-da47282fcb7c,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Preston North End,2026-04-25,The Pavilion,Y,123
cb51caf9-359b-4464-b664-9276d0f55cb9,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,The Pavilion,X,110
d3fd5f47-7827-4557-aaaa-5a2a3c918778,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,The Pavilion,U,114
461ba961-4097-4138-a1ad-2e2e2b595954,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,The Pavilion,AA,117
87433bda-5867-4cd8-a427-b3fac8be6a8e,e3ae712c-55ed-4371-ab92-d3442b7fce48,e3ae712c-55ed-4371-ab92-d3442b7fce48,2025-08-01,Season Ticket Holder,Sheffield United V Charlton Athletic,2025-09-20,The Pavilion,T,112
ef68094d-c382-4915-8b9f-2453a1f6c2cb,6bdf112c-d926-ee11-8444-db64c9fc3f27,6bdf112c-d926-ee11-8444-db64c9fc3f27,2025-09-08,Season Ticket Holder,2025/26 Sheffield United V Watford,2025-10-18,The Pavilion,W,113
dc5cd2ef-b274-4fbf-8426-8c283ad95d5e,6bdf112c-d926-ee11-8444-db64c9fc3f27,6bdf112c-d926-ee11-8444-db64c9fc3f27,2025-01-07,Season Ticket Holder,2024/25 Sheffield United  V Cardiff City | Fac3,2025-01-09,The Pavilion,W,113
e9713273-9e67-4ef5-8728-f3a53d8588fe,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Middlesbrough,2025-02-12,The Pavilion,X,110
2cc057e8-f76a-45c5-8d96-c16547a431e6,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Hull City,2025-01-24,The Pavilion,AA,117
3e217212-7253-41b6-9a4f-c806dda349e3,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Leicester City,2026-01-01,The Pavilion,Y,124
0de6e373-4fed-4722-8b70-c394298d1b30,ac9b3fe2-0380-42ae-be2b-37880184fe44,ac9b3fe2-0380-42ae-be2b-37880184fe44,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Coventry City,2025-03-28,The Pavilion,S,126
b431b9ea-7506-47cd-a1e4-5ab5a208b622,f5440457-d292-4191-bd2a-6d4e83cd9fcb,f5440457-d292-4191-bd2a-6d4e83cd9fcb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Stoke City,2024-10-26,The Pavilion,Q,113
5eab1e2a-ee66-4e27-9aa0-71489c48e7ec,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Stoke City,2024-10-26,The Pavilion,X,109
b15aab5a-44af-4dbf-a320-7c06a395aaa3,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2024-09-13,Season Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,The Pavilion,Z,124
69518162-665e-46d0-9521-54ef2982ad93,e3ae712c-55ed-4371-ab92-d3442b7fce48,e3ae712c-55ed-4371-ab92-d3442b7fce48,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Swansea City,2026-04-03,The Pavilion,T,112
2b1a439c-ee1f-49f2-8623-41427711245d,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,The Pavilion,U,113
e41e902f-ca92-460f-82ba-0a2e67fb50f5,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,The Pavilion,U,113
09b13d5a-4266-49e1-8e3a-4992298be6a5,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Derby County,2025-11-01,The Pavilion,Y,125
34dabcf1-1a40-486f-8bfb-f4bd4ed6ccb5,6bdf112c-d926-ee11-8444-db64c9fc3f27,6bdf112c-d926-ee11-8444-db64c9fc3f27,2025-09-08,Season Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,The Pavilion,W,114
0b822939-8bd7-40a3-b3cb-a960a39ba36b,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,The Pavilion,S,111
61521fdf-98fc-4e47-a286-6a77bf4f448c,ac9b3fe2-0380-42ae-be2b-37880184fe44,ac9b3fe2-0380-42ae-be2b-37880184fe44,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,R,123
2a9a64c9-9291-450e-8011-f1c615cd2562,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,The Pavilion,X,108
ac246453-7435-47fa-8bcd-550343823148,f5440457-d292-4191-bd2a-6d4e83cd9fcb,f5440457-d292-4191-bd2a-6d4e83cd9fcb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Stoke City,2024-10-26,The Pavilion,Q,114
da5340f8-846e-480b-a0b5-74644aab9052,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Luton Town,2024-10-05,The Pavilion,X,108
899ac4e6-5d1d-47e9-a731-0ed6d24556d5,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-12-09,Season Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,Tony Currie Suite,A,36
be0b51c2-a12c-4da6-9f25-928410a94e75,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,The Pavilion,Y,125
4de93314-6cc2-4cfb-9d12-bb74c4a97611,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Preston North End,2026-04-25,The Pavilion,Y,125
6e66c47d-cd10-4bae-a441-b68fcd7a0c2a,ac9b3fe2-0380-42ae-be2b-37880184fe44,ac9b3fe2-0380-42ae-be2b-37880184fe44,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,The Pavilion,R,124
b4791fb1-8478-485e-b622-5b43cc9c792f,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Middlesbrough,2025-02-12,The Pavilion,X,108
562a386d-0d57-4992-84c6-a29e5cccced8,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2024-09-13,Season Ticket Holder,2024/25 Sheffield United V Blackburn Rovers,2025-05-03,The Pavilion,Z,125
727453e1-2600-44e0-ba10-c5e9c7b62bcc,da2492f1-753f-4e93-984e-1d5b8e03158d,da2492f1-753f-4e93-984e-1d5b8e03158d,2025-08-01,Season Ticket Holder,Sheffield United V Charlton Athletic,2025-09-20,Tony Currie Suite,B,26
f8818a71-184a-4558-8658-edb61ecd227b,e3ae712c-55ed-4371-ab92-d3442b7fce48,e3ae712c-55ed-4371-ab92-d3442b7fce48,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Derby County,2025-11-01,The Pavilion,T,114
ea9d6860-4824-41f4-8bc2-34b71924bc99,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,The Pavilion,Z,123
53fb3ac3-6c30-41cb-bade-72299ece01ac,e3ae712c-55ed-4371-ab92-d3442b7fce48,e3ae712c-55ed-4371-ab92-d3442b7fce48,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,The Pavilion,T,114
8bf7cddd-d3bb-4c61-a714-93d5b22d50d8,e3ae712c-55ed-4371-ab92-d3442b7fce48,e3ae712c-55ed-4371-ab92-d3442b7fce48,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Birmingham City,2025-12-20,The Pavilion,T,114
9c4f88d5-8e56-4af3-9e25-5cf9545ee1cc,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,The Pavilion,U,112
75a93939-f964-4b2b-b20b-0e55263db888,f5440457-d292-4191-bd2a-6d4e83cd9fcb,f5440457-d292-4191-bd2a-6d4e83cd9fcb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,The Pavilion,Q,115
453a1e5d-007d-4bcd-91b0-e414c4e9ecb7,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,The Pavilion,Z,123
7e1e26cc-8335-435b-9a51-bb1bc53060a8,e3ae712c-55ed-4371-ab92-d3442b7fce48,e3ae712c-55ed-4371-ab92-d3442b7fce48,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,The Pavilion,T,114
c20c9bc3-82f6-4c98-a1b5-308d2f48c75e,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2024-09-13,Season Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,Y,125
47851d0c-b9f0-4f92-afb3-572ff063ea21,e3ae712c-55ed-4371-ab92-d3442b7fce48,e3ae712c-55ed-4371-ab92-d3442b7fce48,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Watford,2025-10-18,The Pavilion,T,115
97671659-51a3-4806-904a-1bca049890a5,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Portsmouth,2025-11-26,The Pavilion,Z,124
b450cd95-1603-48fa-beac-e6ef323c0759,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Birmingham City,2025-12-20,The Pavilion,Z,124
00cab9b3-4f9f-4024-8fa6-db4dd7d396d9,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,The Pavilion,X,107
